order_code,event_type,previous_status,new_status,note,occurred_at,idempotency_key
production_order_2026_00555,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-03T08:00:00+07:00,order_event_status_00555
production_order_2026_00555,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-01-05T16:00:00+07:00,order_event_progress_00555
production_order_2026_00556,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-04T08:00:00+07:00,order_event_status_00556
production_order_2026_00556,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-01-06T16:00:00+07:00,order_event_progress_00556
production_order_2026_00557,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-04T08:00:00+07:00,order_event_status_00557
production_order_2026_00557,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-02-06T16:00:00+07:00,order_event_progress_00557
production_order_2026_00558,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-05T08:00:00+07:00,order_event_status_00558
production_order_2026_00558,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-02-07T16:00:00+07:00,order_event_progress_00558
production_order_2026_00559,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-09T08:00:00+07:00,order_event_status_00559
production_order_2026_00559,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-03-11T16:00:00+07:00,order_event_progress_00559
production_order_2026_00560,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-10T08:00:00+07:00,order_event_status_00560
production_order_2026_00560,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-03-12T16:00:00+07:00,order_event_progress_00560
production_order_2026_00561,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-10T08:00:00+07:00,order_event_status_00561
production_order_2026_00561,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-04-12T16:00:00+07:00,order_event_progress_00561
production_order_2026_00562,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-11T08:00:00+07:00,order_event_status_00562
production_order_2026_00562,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-04-13T16:00:00+07:00,order_event_progress_00562
production_order_2026_00563,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-15T08:00:00+07:00,order_event_status_00563
production_order_2026_00563,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-05-17T16:00:00+07:00,order_event_progress_00563
production_order_2026_00564,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-16T08:00:00+07:00,order_event_status_00564
production_order_2026_00564,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-05-18T16:00:00+07:00,order_event_progress_00564
production_order_2026_00565,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-16T08:00:00+07:00,order_event_status_00565
production_order_2026_00565,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-06-18T16:00:00+07:00,order_event_progress_00565
production_order_2026_00566,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-17T08:00:00+07:00,order_event_status_00566
production_order_2026_00566,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-06-19T16:00:00+07:00,order_event_progress_00566
production_order_2026_00567,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-21T08:00:00+07:00,order_event_status_00567
production_order_2026_00567,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-07-23T16:00:00+07:00,order_event_progress_00567
production_order_2026_00568,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-22T08:00:00+07:00,order_event_status_00568
production_order_2026_00568,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-07-24T16:00:00+07:00,order_event_progress_00568
production_order_2026_00569,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-02T08:00:00+07:00,order_event_status_00569
production_order_2026_00569,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-08-04T16:00:00+07:00,order_event_progress_00569
production_order_2026_00570,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-03T08:00:00+07:00,order_event_status_00570
production_order_2026_00570,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-08-05T16:00:00+07:00,order_event_progress_00570
production_order_2026_00571,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-07T08:00:00+07:00,order_event_status_00571
production_order_2026_00571,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-09-09T16:00:00+07:00,order_event_progress_00571
production_order_2026_00572,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-08T08:00:00+07:00,order_event_status_00572
production_order_2026_00572,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-09-10T16:00:00+07:00,order_event_progress_00572
production_order_2026_00573,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-08T08:00:00+07:00,order_event_status_00573
production_order_2026_00573,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-01-10T16:00:00+07:00,order_event_progress_00573
production_order_2026_00574,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-09T08:00:00+07:00,order_event_status_00574
production_order_2026_00574,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-01-11T16:00:00+07:00,order_event_progress_00574
production_order_2026_00575,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-13T08:00:00+07:00,order_event_status_00575
production_order_2026_00575,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-02-15T16:00:00+07:00,order_event_progress_00575
production_order_2026_00576,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-14T08:00:00+07:00,order_event_status_00576
production_order_2026_00576,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-02-16T16:00:00+07:00,order_event_progress_00576
production_order_2026_00577,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-14T08:00:00+07:00,order_event_status_00577
production_order_2026_00577,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-03-16T16:00:00+07:00,order_event_progress_00577
production_order_2026_00578,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-15T08:00:00+07:00,order_event_status_00578
production_order_2026_00578,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-03-17T16:00:00+07:00,order_event_progress_00578
production_order_2026_00579,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-19T08:00:00+07:00,order_event_status_00579
production_order_2026_00579,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-04-21T16:00:00+07:00,order_event_progress_00579
production_order_2026_00580,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-20T08:00:00+07:00,order_event_status_00580
production_order_2026_00580,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-04-22T16:00:00+07:00,order_event_progress_00580
production_order_2026_00581,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-30T08:00:00+07:00,order_event_status_00581
production_order_2026_00581,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-05-02T16:00:00+07:00,order_event_progress_00581
production_order_2026_00582,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-01T08:00:00+07:00,order_event_status_00582
production_order_2026_00582,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-05-03T16:00:00+07:00,order_event_progress_00582
production_order_2026_00583,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-05T08:00:00+07:00,order_event_status_00583
production_order_2026_00583,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-06-07T16:00:00+07:00,order_event_progress_00583
production_order_2026_00584,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-06T08:00:00+07:00,order_event_status_00584
production_order_2026_00584,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-06-08T16:00:00+07:00,order_event_progress_00584
production_order_2026_00585,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-06T08:00:00+07:00,order_event_status_00585
production_order_2026_00585,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-07-08T16:00:00+07:00,order_event_progress_00585
production_order_2026_00586,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-07T08:00:00+07:00,order_event_status_00586
production_order_2026_00586,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-07-09T16:00:00+07:00,order_event_progress_00586
production_order_2026_00587,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-11T08:00:00+07:00,order_event_status_00587
production_order_2026_00587,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-08-13T16:00:00+07:00,order_event_progress_00587
production_order_2026_00588,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-12T08:00:00+07:00,order_event_status_00588
production_order_2026_00588,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-08-14T16:00:00+07:00,order_event_progress_00588
production_order_2026_00589,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-12T08:00:00+07:00,order_event_status_00589
production_order_2026_00589,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-09-14T16:00:00+07:00,order_event_progress_00589
production_order_2026_00590,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-13T08:00:00+07:00,order_event_status_00590
production_order_2026_00590,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-09-15T16:00:00+07:00,order_event_progress_00590
production_order_2026_00591,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-17T08:00:00+07:00,order_event_status_00591
production_order_2026_00591,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-01-19T16:00:00+07:00,order_event_progress_00591
production_order_2026_00592,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-18T08:00:00+07:00,order_event_status_00592
production_order_2026_00592,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-01-20T16:00:00+07:00,order_event_progress_00592
production_order_2026_00593,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-18T08:00:00+07:00,order_event_status_00593
production_order_2026_00593,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-02-20T16:00:00+07:00,order_event_progress_00593
production_order_2026_00594,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-19T08:00:00+07:00,order_event_status_00594
production_order_2026_00594,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-02-21T16:00:00+07:00,order_event_progress_00594
production_order_2026_00595,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-03T08:00:00+07:00,order_event_status_00595
production_order_2026_00595,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-03-05T16:00:00+07:00,order_event_progress_00595
production_order_2026_00596,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-04T08:00:00+07:00,order_event_status_00596
production_order_2026_00596,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-03-06T16:00:00+07:00,order_event_progress_00596
production_order_2026_00597,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-04T08:00:00+07:00,order_event_status_00597
