receipt_code,warehouse_code,supplier_code,source_module,source_document_code,reference_number,status,idempotency_key,posted_at,notes
receipt_production_2026_00233,wh_finished_south,,production,production_order_2026_00233,production_order_2026_00233,posted,receipt_production_2026_00233,2026-09-10T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00234,wh_finished_north,,production,production_order_2026_00234,production_order_2026_00234,posted,receipt_production_2026_00234,2026-09-11T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00235,wh_finished_south,,production,production_order_2026_00235,production_order_2026_00235,posted,receipt_production_2026_00235,2026-01-15T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00236,wh_finished_north,,production,production_order_2026_00236,production_order_2026_00236,posted,receipt_production_2026_00236,2026-01-16T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00237,wh_finished_south,,production,production_order_2026_00237,production_order_2026_00237,posted,receipt_production_2026_00237,2026-02-16T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00238,wh_finished_north,,production,production_order_2026_00238,production_order_2026_00238,posted,receipt_production_2026_00238,2026-02-17T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00239,wh_finished_south,,production,production_order_2026_00239,production_order_2026_00239,posted,receipt_production_2026_00239,2026-03-21T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00240,wh_finished_north,,production,production_order_2026_00240,production_order_2026_00240,posted,receipt_production_2026_00240,2026-03-22T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00241,wh_finished_south,,production,production_order_2026_00241,production_order_2026_00241,posted,receipt_production_2026_00241,2026-04-02T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00242,wh_finished_north,,production,production_order_2026_00242,production_order_2026_00242,posted,receipt_production_2026_00242,2026-04-03T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00243,wh_finished_south,,production,production_order_2026_00243,production_order_2026_00243,posted,receipt_production_2026_00243,2026-05-07T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00244,wh_finished_north,,production,production_order_2026_00244,production_order_2026_00244,posted,receipt_production_2026_00244,2026-05-08T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00245,wh_finished_south,,production,production_order_2026_00245,production_order_2026_00245,posted,receipt_production_2026_00245,2026-06-08T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00246,wh_finished_north,,production,production_order_2026_00246,production_order_2026_00246,posted,receipt_production_2026_00246,2026-06-09T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00247,wh_finished_south,,production,production_order_2026_00247,production_order_2026_00247,posted,receipt_production_2026_00247,2026-07-13T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00248,wh_finished_north,,production,production_order_2026_00248,production_order_2026_00248,posted,receipt_production_2026_00248,2026-07-14T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00249,wh_finished_south,,production,production_order_2026_00249,production_order_2026_00249,posted,receipt_production_2026_00249,2026-08-14T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00250,wh_finished_north,,production,production_order_2026_00250,production_order_2026_00250,posted,receipt_production_2026_00250,2026-08-15T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00251,wh_finished_south,,production,production_order_2026_00251,production_order_2026_00251,posted,receipt_production_2026_00251,2026-09-19T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00252,wh_finished_north,,production,production_order_2026_00252,production_order_2026_00252,posted,receipt_production_2026_00252,2026-09-20T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00253,wh_finished_south,,production,production_order_2026_00253,production_order_2026_00253,posted,receipt_production_2026_00253,2026-01-20T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00254,wh_finished_north,,production,production_order_2026_00254,production_order_2026_00254,posted,receipt_production_2026_00254,2026-01-21T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00255,wh_finished_south,,production,production_order_2026_00255,production_order_2026_00255,posted,receipt_production_2026_00255,2026-02-05T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00256,wh_finished_north,,production,production_order_2026_00256,production_order_2026_00256,posted,receipt_production_2026_00256,2026-02-06T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00257,wh_finished_south,,production,production_order_2026_00257,production_order_2026_00257,posted,receipt_production_2026_00257,2026-03-06T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00258,wh_finished_north,,production,production_order_2026_00258,production_order_2026_00258,posted,receipt_production_2026_00258,2026-03-07T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00259,wh_finished_south,,production,production_order_2026_00259,production_order_2026_00259,posted,receipt_production_2026_00259,2026-04-11T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00260,wh_finished_north,,production,production_order_2026_00260,production_order_2026_00260,posted,receipt_production_2026_00260,2026-04-12T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00261,wh_finished_south,,production,production_order_2026_00261,production_order_2026_00261,posted,receipt_production_2026_00261,2026-05-12T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00262,wh_finished_north,,production,production_order_2026_00262,production_order_2026_00262,posted,receipt_production_2026_00262,2026-05-13T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00263,wh_finished_south,,production,production_order_2026_00263,production_order_2026_00263,posted,receipt_production_2026_00263,2026-06-17T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00264,wh_finished_north,,production,production_order_2026_00264,production_order_2026_00264,posted,receipt_production_2026_00264,2026-06-18T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00265,wh_finished_south,,production,production_order_2026_00265,production_order_2026_00265,posted,receipt_production_2026_00265,2026-07-18T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00266,wh_finished_north,,production,production_order_2026_00266,production_order_2026_00266,posted,receipt_production_2026_00266,2026-07-19T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00267,wh_finished_south,,production,production_order_2026_00267,production_order_2026_00267,posted,receipt_production_2026_00267,2026-08-23T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00268,wh_finished_north,,production,production_order_2026_00268,production_order_2026_00268,posted,receipt_production_2026_00268,2026-08-24T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00269,wh_finished_south,,production,production_order_2026_00269,production_order_2026_00269,posted,receipt_production_2026_00269,2026-09-04T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00270,wh_finished_north,,production,production_order_2026_00270,production_order_2026_00270,posted,receipt_production_2026_00270,2026-09-05T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00271,wh_finished_south,,production,production_order_2026_00271,production_order_2026_00271,posted,receipt_production_2026_00271,2026-01-09T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00272,wh_finished_north,,production,production_order_2026_00272,production_order_2026_00272,posted,receipt_production_2026_00272,2026-01-10T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00273,wh_finished_south,,production,production_order_2026_00273,production_order_2026_00273,posted,receipt_production_2026_00273,2026-02-10T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00274,wh_finished_north,,production,production_order_2026_00274,production_order_2026_00274,posted,receipt_production_2026_00274,2026-02-11T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00275,wh_finished_south,,production,production_order_2026_00275,production_order_2026_00275,posted,receipt_production_2026_00275,2026-03-15T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00276,wh_finished_north,,production,production_order_2026_00276,production_order_2026_00276,posted,receipt_production_2026_00276,2026-03-16T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00277,wh_finished_south,,production,production_order_2026_00277,production_order_2026_00277,posted,receipt_production_2026_00277,2026-04-16T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00278,wh_finished_north,,production,production_order_2026_00278,production_order_2026_00278,posted,receipt_production_2026_00278,2026-04-17T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00279,wh_finished_south,,production,production_order_2026_00279,production_order_2026_00279,posted,receipt_production_2026_00279,2026-05-21T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00280,wh_finished_north,,production,production_order_2026_00280,production_order_2026_00280,posted,receipt_production_2026_00280,2026-05-22T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00281,wh_finished_south,,production,production_order_2026_00281,production_order_2026_00281,posted,receipt_production_2026_00281,2026-06-02T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00282,wh_finished_north,,production,production_order_2026_00282,production_order_2026_00282,posted,receipt_production_2026_00282,2026-06-03T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00283,wh_finished_south,,production,production_order_2026_00283,production_order_2026_00283,posted,receipt_production_2026_00283,2026-07-07T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00284,wh_finished_north,,production,production_order_2026_00284,production_order_2026_00284,posted,receipt_production_2026_00284,2026-07-08T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00285,wh_finished_south,,production,production_order_2026_00285,production_order_2026_00285,posted,receipt_production_2026_00285,2026-08-08T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00286,wh_finished_north,,production,production_order_2026_00286,production_order_2026_00286,posted,receipt_production_2026_00286,2026-08-09T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00287,wh_finished_south,,production,production_order_2026_00287,production_order_2026_00287,posted,receipt_production_2026_00287,2026-09-13T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00288,wh_finished_north,,production,production_order_2026_00288,production_order_2026_00288,posted,receipt_production_2026_00288,2026-09-14T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00289,wh_finished_south,,production,production_order_2026_00289,production_order_2026_00289,posted,receipt_production_2026_00289,2026-01-14T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
receipt_production_2026_00290,wh_finished_north,,production,production_order_2026_00290,production_order_2026_00290,posted,receipt_production_2026_00290,2026-01-15T18:00:00+07:00,Bàn giao thành phẩm đạt từ Sản xuất sang Kho.
